294423929,data\ca\154973\2555362\294559636.html,Hampton Inn by Hilton Sydney,I was not surprised that this property was a recipent of the 'Lighthouse Hampton Award 2014' as it was of a very high standard and well decorated. A great place to stay as we were getting the early morning ferry. Excellent facility.,5,positive
304411366,data\ca\154973\2555362\305495369.html,Hampton Inn by Hilton Sydney,"""""READ CAREFULLY, I have written a lot of reviews and this one ruins the reputation of a great new hotel, it is the billing issue that I am trying to warn other travellers"""" The Hotel was the best stay in our two week sweep of the Maritimes. The surprise was when we arrived home and rec'd our statement, the Canadian Price was changed to American Funds and that is what we were charged. The hotel says we did not reserve it direct, the booking agent will not return our calls and the Credit Card company, from a Canadian major bulk store says it is not their transaction. If Sites advertise in Canadian funds and we were expecting to have it billed in our currency.",5,positive
335152093,data\ca\154973\2555362\338068305.html,Hampton Inn by Hilton Sydney,"I stayed here the night of and the night prior to my weed shock was taking place elsewhere.   Staff A all were truly a pleasure including the cleaner on the 4th floor cleaner  Breakfast - Excellent for a complimentary breakfast!  Rooms - Excellent. We had a suite which had a wet bar with mini fridge, fireplace.  Bathroom - huge with doable shower head / no tub.  There was and free popcorn machine In the entryway upon arrival!   The staff brought us up champagne flutes when we requested, they were very accommodating.  While beyond the hotels control....... It was New Year's Eve and when we returned from they wedding there were police officers everywhere - half the force had to be there. When we were heading up to our room there was a brawl going on in the hallway which was very unsettling.",4,positive
362442825,data\ca\154973\2555362\362908048.html,Hampton Inn by Hilton Sydney,"Excellent place to stay ,it is a state of the heart hotel with everything shinney with cleanliness . I have and will continue to recommend this hotel to everyone , also I drives 25 extra kilometres out of my way to stay at your hotel.",5,positive
369764534,data\ca\154973\2555362\370270264.html,Hampton Inn by Hilton Sydney,"From the moment we walked in the lobby the atmosphere was awesome, the staff at the front desk we very welcoming and the room was tastefully decorated. We will definitely stay again the next time we need a hotel when in Sydney, Nova Scotia",5,positive
370771377,data\ca\154973\2555362\371671179.html,Hampton Inn by Hilton Sydney,"Love this hotel, when people complaint about other hotels they have stayed into, and I am thinking if you had stayed at the Hampton you would not be complaining.. You get what you pay for, if you are looking for the cheapest in the area , your bound to be not happy with the hotel,but rest assure that if you choose the Hampton you will not be disappointed .",5,positive
384223419,data\ca\154973\2555362\384756700.html,Hampton Inn by Hilton Sydney,"Loved the atmosphere and the staff were very helpful with providing tourism suggestions during out stay. Loves how modern the hotel was, and very clean. Quiet and close to most stores, restorable etc.",5,positive
384756700,data\ca\154973\2555362\385119257.html,Hampton Inn by Hilton Sydney,"We stayed there a couple of nights on our way to Cape Breton Highland National Park which we had heard quite a lot of admired comments about, but unfortunately, weather condition did not allow. No regrets, as we stayed in an excellent and comfortable hotel and there was enough activity and pleasant driving around the absolutely beautiful country side. Hotel is well managed, perfectly clean and comfortable. Competent, helpful and friendly staff makes it even better. Comfort and cleanliness of the room did not leave anything to desired. Nice breakfast buffet and free in-room WiFi was also very much appreciated. Pedestrian walkway to the adjacent convention center is added convenience. I look forward to travel back to Cape of Breton soon after first visit and I know where to stay at Sydney. This hotel is highly recommended.",5,positive
385119257,data\ca\154973\2555362\385233967.html,Hampton Inn by Hilton Sydney,"Stayed here after hiking in Cape Breton Highlands National Park. Rooms were clean and new. Staff was friendly and accommodating. There is ample parking and a restaurant attached via an elevated, covered walk bridge. The complementary breakfast is among the best I've had.",4,positive
385233967,data\ca\154973\2555362\385458637.html,Hampton Inn by Hilton Sydney,"Great staff, clean and modern room, close to everything. Popcorn in the lobby at night, Complimentary Shoe shine service, great breakfast with lots of choice every morning. Definitely the BEST place to stay when in Sydney.",5,positive
385458637,data\ca\154973\2555362\385727483.html,Hampton Inn by Hilton Sydney,"This hotel may not be in the centre of town but it is clean, new and well run. The rooms are a good size and complimentary tea, coffee and water bottles are provided in the room. Breakfast is also complimentary with an acceptable amount of choice and quality for the type of hotel. The staff is the best part. They are all terrific and go out of their way to make guests comfortable and to fulfill all requests and needs.",4,positive
406436319,data\ca\154973\2555362\406654659.html,Hampton Inn by Hilton Sydney,"This huge hotel is very modern and new-looking. The rooms are spacious and very clean. I haven't been to the pool, but I heard it was quite nice. BUT. We made reservations for a family of five. The staff was supposed to have a cot ready for us. When we checked in they told us that the hotel was fully booked and that all cots were taken. And so, they did not have one aside for my family. Result: my father had to sleep on the floor (and even if the hotel was clean, carpeted hotel floors are not known to be very sanitary). Also, four out of five of us got very sick...we really believe that we ate something bad during breakfast because it was that afternoon that I started getting sick (I only got better about 30 hours later) and then my family did too. Though the breakfast was good and had the best variety, it is the only meal we had that day before all getting sick and I don't think it was a coincidence. Beware of the sausage, especially. Otherwise, nice place to stay for a party of under 4 members who does not intend on eating at the hotel...",3,negative
412985262,data\ca\154973\2555362\412921412.html,Hampton Inn by Hilton Sydney,"We had some crazy loud neighbours, they asked them to quiet down but that didn't work... they offered us a new room on another floor, helped us move, and even gave us a gift basket to apologize for the situation (which wasn't even their fault). Thoroughly impressed. Hotel is new and nice, great facilities, kids loved the slide and pool.",5,positive
412988476,data\ca\154973\2555362\412985262.html,Hampton Inn by Hilton Sydney,This hotel is wonderful....the rooms are spacious and very beautiful and comfortable..the breakfast is wonderful!!!! the rooms are clean and comfortable.. the pool was very nice... the surrounding area had everything that I needed and enjoy. I would recommend this hotel to everyone!!,5,positive
411835865,data\ca\154973\2555362\412988476.html,Hampton Inn by Hilton Sydney,"After many miles of traveling from the U.S. we checked into the Hampton Inn in Sydney, The two women at the front desk were Raylene and Tara. They were friendly and welcomed us with the following note sent to our room: ""I hope you enjoy your stay and please let us know if you need anything."" It was accompanied by a complimentary basket of snacks. This certainly started our stay on a great note. The hotel is up to date. The rooms are spacious and clean and the beds are most comfortable. The hotel has an indoor walk way to the restaurant which was excellent. This hotel was a convenient location for our sight seeing of the area. A great two night stay.",5,positive
413390319,data\ca\154973\2555362\413340953.html,Hampton Inn by Hilton Sydney,"Stayed here Aug 13-14. Hampton doesn't disappoint. Located on tribal land it has a casino in the next building. It is located on outskirts of Sydney but since we were interested in the Cabot Trail, this was a perfect starting point for us.",4,positive
412921412,data\ca\154973\2555362\413390319.html,Hampton Inn by Hilton Sydney,"Beautiful, comfortable,, spotless clean, fabulous complimentary breakfast - everything you would ever want to eat/drink. Excellent, friendly staff. State of the Art Hotel - beautiful artwork and decor and fabulous pool. Love this hotel - highly recommend it.",5,positive
483311119,data\ca\154973\2555362\483839364.html,Hampton Inn by Hilton Sydney,I love staying at this Hotel but would like to know if the Sofa Bed is comfortable to sleep on. I know the beds are super comfortable and hope the same for the Sofa Bed. I have slept on these beds in other Hotels ie the Digby Pines and really really uncomfortable.,5,positive
540215344,data\ca\154973\2555362\540579268.html,Hampton Inn by Hilton Sydney,"Hotel was easy to find, smooth check in and friendly staff. Breakfast was more than adequate. We had dinner at the adjoining restaurant which was also a great experience. Perfect for larger groups and families.",5,positive
540579268,data\ca\154973\2555362\540768075.html,Hampton Inn by Hilton Sydney,"Staff is always welcoming and accommodating, beds are comfy and breakfast is a great selection of all our family's favourites. The kids love the pool, and love that parking is free. Can't think of one negative thing.",5,positive
184585968,data\ca\154973\621496\186426868.html,Spanish Bay Inn and  Suites,"We recently stayed overnight at this lovely property. We arrived late and were met by one of the friendly staff. The room we stayed in was very clean and comfortable. The staff are very friendly and accommodating. I would definitely recommend this place to anyone. The price was great, the location is very convenient and the kitchen area provides a great breakfast or late night snack with numerous choices to satisfy most guests.",5,positive
186426868,data\ca\154973\621496\186869361.html,Spanish Bay Inn and  Suites,"The hotel is a smallish old hotel (as in a basic century old inn - don't know how old it actually is, but go with that). And while it's old and was basic, it is fixed up well enough. The location is right downtown. The breakfast is simple: yoghurt, cereal, juice, toast, and the sign on the coffee maker asks the first person down to make the coffee.  The first person down needs to make the coffee because the hotel didn't actually have staff on site most of the time we were there. Strange, but it works. It works because the staff who are on call are so friendly and able. We arrived late at night and called the number we were given and someone arrived at the same time we did. You'd think there was no place in the world that she'd rather have been than coming out on a miserable cold pouring rain night to serve us. And check out time the next day was whenever we wanted - granted, they weren't very busy, but they treat their guests very well.  Decent place - might have been a 3 / 5 but for the great staff.",4,positive
301430637,data\ca\181763\182053\306770129.html,Hotel North,"Went to the Hotel North for lunch and was pleasantly surprised at the big change since the new management took over. The atmosphere is so clean and bright in the dining area. The staff are amazing, very prompt and friendly. A new breath of fresh air into an old establishment. A real pleasure to eat there as the lunch menu has so much to choose from and so good. Looking forward to going to the buffet brunch they have on the weekends. It's a must do when in North Sydney. Highly recommended.",5,positive
386658065,data\ca\181763\182053\391177824.html,Hotel North,This hotel has a captive customer base -people taking the Newfoundland ferry - but it is better than it has to be. The rooms are large and comfortable. The restaurant is pretty good. And it's less than 5 minutes to the ferry gate.,4,positive
391177824,data\ca\181763\182053\391880887.html,Hotel North,Rooms are spacious and clean. The view all around is beautiful. The restaurant is great and the prices are very fair. Very close to the ferry. It's a great spot! We always stay here when in North Sydney.,5,positive
391880887,data\ca\181763\182053\392312133.html,Hotel North,"The staff was rude and unhelpful, the restaurant was terrible and it was an awful stay. Don't stay here. Not worth it.   We booked a junior suite online and when we arrived we were told they don't have that kind of room. We told them it was what we booked on an outside website and they told us they knew it was an option, but didn't have any room that really matched it. We booked the room because the online description said it had a living room and kitchenette and we had an infant with us.   I'm not sure why they would allow people to book a room that doesn't exist.  When we got in our room the toilet was clogged, and they told us no one was available to come fix it. We asked if they had a plunger and they said we could come to the desk and get it. I find it hard to believe they let guests unclog a toilet. I can't believe there was literally not one person in the hotel who could take care of that for a guest.   We went to the restaurant for dinner and they got both of our orders wrong. We asked for no peppers on a stir fry and it came full of peppers, when we told them we had ordered no peppers, the waitress argued with us and said we didn't ask for no peppers. She said, did you want a new one or can you just pick them out? We ordered a club sandwich on whole wheat and it came on white. We sent it back and the next one came with BURNT toast. I'm talking black. When we asked the waitress why she would bring this she said, ""I don't make the food I just bring it.""  They tried to charge us $10 a night for our infant even though their website clearly says children under 12 stay free.   No one knew what they were doing, everyone was rude, it was an awful stay and we will never go back.  Literally stay anywhere else other than this place.",1,negative
392312133,data\ca\181763\182053\393610194.html,Hotel North,"We stayed here for 2 weeks while my husband was working. Ida, our cleaning lady always made sure we had everything we needed to be comfortable. The girls at the dining room were always sweet and polite, made sure you felt like part of the family. Especially, Heather .. Who goes beyond your expectations! Great place to stay. Close to ferry and great views as well. Brittany at the check in counter is awesome as well as the others. Thanks to all the staff at Hotel North for being our family away from home!",4,positive
168872374,data\ca\181763\182782\176079870.html,The Clansman Motel,"I would absolutely recommend the Clansman Motel to family and friends. Visited on the long weekend. This being a return trip, I was as pleased as my first stay a few years ago. Our room was clean and comfortable with WIFI and a flat screen TV. Service is second to none. Staff at the front desk were so friendly and helpful. As far as the dining room goes, the food was excellent and staff were friendly. I would not hesitate to stay again. Thanks for a pleasant say. PS. The pool is beautiful. Pics to follow!",5,positive
176079870,data\ca\181763\182782\176240184.html,The Clansman Motel,"Had an amazing stay at the Clansman last evening. Their cottage was great, excellent service from their staff. I would happily recommend a stay here for anyone looking in the North Sydney area. The cottage was a beautiful two room, two bathroom suite, fully equip with a full size fridge, dishwasher. Perfect place for a getaway. Brand new floors and fixtures, very clean.",5,positive
176240184,data\ca\181763\182782\180685665.html,The Clansman Motel,"Had a delicious lunch there Oct 9th 2013. Just so happened while we were there the ower (Sandra) was presented with an award from the local fire department. Also stayed overnight many times, took in the the food, shopping and walking track would high recomment this place to any and all who are in the area. Michaell and Susan",5,positive
218028054,data\ca\181763\182782\218326714.html,The Clansman Motel,"We stayed here on the 26 July 2014 , and sad to say we must give it a low rating. We have stayed there several times over the years and have always recommended this place but think it's past time for updates. Didn't visit the on site restaurant this time but in the pass food was always great. Was very disappointed that the pool was closed the day we stayed because two of our granddaughters really wanted a swim. Hope they do some updating soon because this was always a nice place to stay when we came home. Staff was great as always.",3,negative
505270088,data\ca\181763\182782\522135414.html,The Clansman Motel,Fast and friendly check in. Very clean rooms in pretty surroundings– we look forward to staying here on our way home from NL. Great dining room with good homemade food is attached to the motel. So perfect!,5,positive
135019321,data\ca\181763\671286\135969010.html,At The Harbourfront Bed & Breakfast Inn,"We had a front room on the second floor with a wonderful view of the harbor and all of the activity associated with the Newfoundland ferries. Room was very comfortable, breakfasts were quite good and it turned out to be a great place to meet interesting people on their way to Newfoundland. The hostess, Heather, could not have nicer and more welcoming.",4,positive
135969010,data\ca\181763\671286\141284191.html,At The Harbourfront Bed & Breakfast Inn,"Like others, I was a little skeptical about what we would find with a B&B for $80 - we were surprised. Heather (the host) was super friendly and accomodating! The Harbourfront was a great place to stay. The room was very clean, with a newly finished bathroom. The decor was a bit old fashioned, but the bed was comfortable and we had everything we needed. The breakfast was good - eggs, toast, fruit, coffee juice. For us that was more than enough! We will definitely stay there again if we are ever in the area - great value! oh and if you are taking the ferry, it is literally right across the road - very handy access!",4,positive
141284191,data\ca\181763\671286\141875631.html,At The Harbourfront Bed & Breakfast Inn,"We enjoyed our stay here. The hostess was wonderful. Very helpful. made a nice breakfast. The room was clean had 2 beds . Bathroom was clean. Nice flat screen tv. We visited sydney mines so we were close. The property is in town so you are on a city street , but no problems. would stay again good value",4,positive
8429621,data\ca\181763\671286\21415616.html,At The Harbourfront Bed & Breakfast Inn,"Had to spend a few days in town .. was not just pasing through and this was the most convienent .. although over the years I have stayed in a few in the area .,. this was by far the best .. with a hot and very tasty breakfast .. each of 3 mornings .. can't say enough about the food it was really good .. the wireless internet also was very handy as I needed to check my email while I was away .. very close to the Ferry .. the closest actually .. very good coffee but Tim's was a 3 min walk anyway .. if you need a b&b in North Sydney .. this is the place ..",5,positive
308737146,data\ca\181763\671286\313148487.html,At The Harbourfront Bed & Breakfast Inn,"My wife and I stayed three nights using it as a base for day trips. It is centrally located to Ft. Louisbourg, Baddeck and the Cabot Trail. The room was clean and comfy. Breakfast varied each day and was very good. There was an issue one night with outside traffic noise so we had to close the windows which solved the problem.",4,positive
313148487,data\ca\181763\671286\320505470.html,At The Harbourfront Bed & Breakfast Inn,"Stayed here on the Thanksgiving weekend 2015 as it was a central location for attending the Celtic Colours Festival. Close to highways, but quiet. Rooms were comfortable and clean and breakfasts excellent. Special account was taken of our daughters lactose intolerance which was appreciated. Would also be very convenient for those taking the ferry to Newfoundland, and unlike other reviewers we did not notice any noise from the ferries. Lots of parking on the property. Great price!",5,positive
320505470,data\ca\181763\671286\321520531.html,At The Harbourfront Bed & Breakfast Inn,"I originally booked my stay purely on location - I wanted good access as a foot passenger on the ferry across to Newfoundland. The price was attractive too.  A well run Bed & Breakfast will make you feel at home, and Heather who runs the Harbourfront B&B certainly does that !  The place was clean, cosy and quiet. There are several nearby eating establishments (North Sydney is only small so don't expect to dine at the Ritz !) that cater for a variety of tastes.   If like me you are travelling without a car, please note that the bus to/from Sydney (a 40 min ride on the bus) only runs 4 times a day and that the route at that end of town runs down different streets depending on which direction the bus is travelling in (I got caught out !). The bus from Sydney will drop you off outside Tim Horton's within 2 mins walk of the B&B, so that is another plus.",5,positive
321520531,data\ca\181763\671286\333698309.html,At The Harbourfront Bed & Breakfast Inn,"I stayed at this BandB for 4 nights in early October for work. It is a great spot for business people. The room was beautiful, and very clean. The host was a delight and breakfast was very good every morning. I will stay here again when travelling to Cape Breton as it is well kept, good price and nice and quiet.",4,positive
21415616,data\ca\181763\671286\38167411.html,At The Harbourfront Bed & Breakfast Inn,"My family stayed here for one night and we have no complaints about our stay. Everyone was incredibly friendly and helpful and breakfast was great. Room was clean and spacious. The local town is nothing special. If you're traveling on the Newfoundland Ferry, it's quite close.",5,positive
396009978,data\ca\181763\671286\398734173.html,At The Harbourfront Bed & Breakfast Inn,"We stopped later in evening and then left after an early breakfast- firstB&B experience for my 19 year old. It was a lovely clean room with an awesome shower - my definition of awesome is good pressure with good heat controls... And clean. It was great!  With my diet restrictions (no dairy, no tomato, no oranges - all allergies) I am a pain to feed but it was a lovely breakfast that sent us on our way with full tummys and a smile!  I'd recommend staying here!",5,positive
398734173,data\ca\181763\671286\401787363.html,At The Harbourfront Bed & Breakfast Inn,"Comfortable beds & room. Stayed 1 night before ferry. Very clean. Breakfast was great, with breads/toast and jams etc. My wife has food problems, but no problem here withthe selection Parking at rear was a little difficult but sufficient..",4,positive
401787363,data\ca\181763\671286\409753964.html,At The Harbourfront Bed & Breakfast Inn,"Stayed her last night with my mom and a couple of friends. The room was very clean and spacious. The bathroom was large as well. It only had a shower - which was not a problem for us. Our room was located on the first floor which was nice. Our beds were very comfortable. Pillow was a bit hard for my taste, but it worked out. The room had an AC window unit that worked well.   Breakfast was french toast, fresh blueberries, coffee and yogurt. We had an assigned time of 8:00 for breakfast. We sat at a table with the people in our room. Food was good and warn upon arrival. No complaints.  It was less than a minute drive to catch the ferry.  At $178 for the night - not a price I would normally pay for a room, but it was nice.",4,positive
420301764,data\ca\181763\671286\454844656.html,At The Harbourfront Bed & Breakfast Inn,We visited Heather's in June on our way to do an extensive NFLD/LAB trip. Her establishment is so convenient to the ferry and naturally a walk about of the town. Our bed was most comfortable and the bath facilities up to standard. Parking was great and overall the place was very clean and easy to be comfortable in. Her breakfast was good and coffee excellent. I forgot something behind and checked in on our return trip to Ontario. Heather took the time to further follow up just this week - super lady. She cares about her establishment and customers. Highly recommend this place.,5,positive
502632643,data\ca\181763\671286\511913510.html,At The Harbourfront Bed & Breakfast Inn,My husband and I and our two best friends went on a road trip together. We stayed here two nights. In Pier 2 and 3. We loved our stay. The breakfast was phenomenal and the staff were excellent! We were greeted with a warm welcome. I can't get over how clean and comfortable everything was! Can not wait to stay again!,5,positive
516205146,data\ca\181763\671286\519907077.html,At The Harbourfront Bed & Breakfast Inn,"We very much enjoyed our stay here.   Heather was very friendly, warm and welcoming.   The room was clean and spacious.   Breakfasts were tasty, filling and offered a few various time options.  The location was great for what we needed.  We would definitely stay again and would gladly recommend others to do so as well.",4,positive
38167411,data\ca\181763\671286\68779113.html,At The Harbourfront Bed & Breakfast Inn,"I chose this location because it is within easy walking distrance of the ferry terminal (if you use the shortcut described by the owner). They were very accommodatiing of my late arrival, and my room was comfortable if a little dated and design-challenged. Breakfast was large and hot; sausages, eggs, toast, etc. No choices offered.",3,negative
68779113,data\ca\181763\671286\72703697.html,At The Harbourfront Bed & Breakfast Inn,"drive off the ferry and you are100 meters from b and b. Very friendly, great room, good parking and great breakfast.",4,positive
72703697,data\ca\181763\671286\76344900.html,At The Harbourfront Bed & Breakfast Inn,"If you are heading to the ferry, stay here! Reasonably priced, clean and comfortable. Innkeeper, Heather Jupp, is a very nice lady who was welcoming and accommodating. Location is just across from a Canadian Tire and Tim Horton's and a small convenience store, making it very easy to get a lot of our last minute purchases made. We had to leave too early for breakfast but Heather did direct us to help ourselves to juice, cereal, coffee/tea and was just a wonderful and kind hostess.",4,positive
531511731,data\ca\181763\671286\8429621.html,At The Harbourfront Bed & Breakfast Inn,"At The Harbourfornt B and B Inn 121/123 PIerce Street North Sydney, NS B2A 1P1  Toll free 1-888-606-3001 Phone 902-241-3001 Fax 902-241-3002 harbourfront@eastlink.ca   This is a wonderful new B and B located near the ferry to Newfoundland. We found it by accident because our ferry was delayed for six hours and we didn't want to sleep in our car. We had to get up and leave at 2:30 in the morning so Heather, our host and owner left out bread and peanut butter and jelly so we could make a snack.  When we returned from Newfoundland we stayed there and enjoyed our full breakfast. The place is clean with air conditioning nice bathrooms and more. Currently not everyone has a private bathroom but that is changing.  I highly recommend this place.  Rates start at $65.00  Enjoy! Lynn  I will add a photo very soon.",5,positive
415831951,data\ca\1841318\3367015\135494908.html,Cabot Links Resort,"The entire experience at this golfer's paradise was incredible! We stayed for two nights at the hotel in a beautiful room over looking the golf course and sea. The resort is the highest level of service, quality and views on Cape Breton and maybe all of Nova Scotia.   Dinner:   Our dinner consisted of a delicious mussles to start and flank steak, lobster (what else?!) ravioli, which were all made of the freshest ingredients and prepared perfectly. While eating dinner we saw a spectacular sunset (its amazing how fast the sun sets just before dusk - the sun moved the width of the sun in approximately 5 minutes).   Golf:  In the spirit of a true links course this is right on the ocean where high winds prevail, fescue is thick as hell and you never find a flat lie. I'd say this was one of the most beautiful courses I've ever played, unequivocally. There is even one hole that abuts a small in-land harbour. By next year I predict this course will rank in the top twenty in Canada in Golf Magazine.   Hotel:  ALL of the rooms look over the course and sea, which is the star of the show. The hotel is designed to be minimalist from the outside so that it blends in with the dunes and fescue that surrounds it. Our room was beautifully appointed with the highest end finishings and a very comfortable bed.   The entire resort is perfect for a high end corporate retreat or a romantic golf getaway (which was what we did). Enjoy Cabot Links as soon as possible. It'll soon be impossible to get a room or get a tee off time!",5,positive
139312263,data\ca\1841318\3367015\139593936.html,Cabot Links Resort,"Spent one night here (August 23) and unfortunately was unable to keep the same room for another night. Room 106 has a balcony and great view of the 18th green, first tee and, of course. the ocean. Like some other reviewers we also drove into the staff area and found the sign lacking.  The course is very well laid out and is certainly spectacular. When the wind is blowing it is a challenge but not too unfriendly for high handicap golfers. Food is very good but the atmosphere is a bit lacking - almost cafeteria-like setting. However, the staff are very friendly.  I am sure this will be a must play course in a few years as it matures.",5,positive
139593936,data\ca\1841318\3367015\140243837.html,Cabot Links Resort,"Just spent 2 night at Cabot Links (Sept 12-13) and played 3 rounds of golf. First the rooms, they were very comfortable, cable TV, wireless internet, and reasonably large. All the rooms overlook the golf course. The staff at the resort could not be more helpful. If you had a question/problem, they fixed it. I agree with Nancy H about this not being a fancy resort. Rooms, food, and golf, I can live on that. I had dinner in the restaurant one night and it was five stars. Great wine and great food. The breakfasts were also excellent. As for the golf course, it has been opened for 3 months and you would think it has been opened for a year. The course was visually stunning and a tought test of golf. Bring lots of golf balls because if you get off the very generous fairways, you're not going to find the ball (small schrubs and thick grass). The greens are huge, smooth, and look dangerously fast but are very slow (8 on the stimp). It plays more like an Irish links type of course where bump and run is a common shot (leave the L wedge home). According to the pro, as they get more mature, they will speed them up. In the morning the winds were blowing about 15 MPH and that made it all the more challenging. In the PM, the wind died down. When I made the reservations, I made all my tee times. We changed our date by 1 day and they were very accomodating making the changes to the roooms and our tee times. All in all this was a wonderful experience and it won't be long before the course is in the top 50 in the world.",5,positive
328228128,data\ca\1841318\3367015\375577123.html,Cabot Links Resort,"Aside from the hassle of getting there, Cabot Links Resort offers two spectacular tracks. I haven't been to Scotland, but I'm told they compare favorably with Scottish links courses.  The resort itself is pretty spartan. Our room was very modern and comfortable. There is only one restaurant, but it's offerings were good. Except one night there was a power outage, which we were told was not that uncommon. It lasted hours. There isn't anything else to do in Inverness.   The magnet is the golf courses. They are beautiful and challenging. Don't expect pristine conditions; the climate isn't conducive to groomed fairways and manicured greens. You go there for the experience. We played Cabot Cliffs the month after it opened. The conditions were far from ideal. The greens were hardly greens. No matter, the design and views make every step worthwhile.   The courses are walking only. You can rent a cart or provide your own. Caddies must be ordered in advance. For the best experience get a caddie.   We were told that a local airport was under consideration. I'll wait for that, because the drive to Halifax is over 3 hours.   While on Cape Breton we also played Highland Links and The Lakes. Highland Links was designed by the great architect Stanley Thompson. It and The Lakes are mountainous courses with spectacular water views. Cape Breton is a wonderful golf destination, except for the great distances between courses.",5,positive
403316045,data\ca\1841318\3367015\403752333.html,Cabot Links Resort,"We arrived on a Friday morning to MacLeod Inn for two nights. We were informed that Air Canada had lost our entire luggage and golf clubs and we had a tee time at 12:26 pm that day on Cabot Links. Alistair said "" Don't worry. We will let you borrow our golf shoes, golf bag with clubs and golf balls"". We had nothing at the time. Our luggage finally arrived at the Inn after 4:00 pm while we were playing golf. Alistair and Pam were very generous and helpful with tips of places to eat and caddies to use. Very nice and comfortable rooms. We had scrambled eggs with French toast and fresh fruit. The Inn is very peaceful and quiet with a great location very close to Cabot Cliffs and Cabot Links golf courses. I highly recommend staying at the MacLeod Inn over the Cabot Links Resort.",5,positive
525793138,data\ca\1841318\3367015\528070211.html,Cabot Links Resort,"I just recently returned from Cabot Links Resort and here are the pros and cons:  Pros: -Beautiful scenery -50"" Samsung LED tv (if you want to watch movie in the evening) -Decent size washroom with standup shower -L'Occtaine toiletry  -Nespresso machine -Each room on the resort has a Golf quote (I found it very amusing)  Cons: I get the owner wanted to go with the idea of 'cabin' feel instead of the modern resort style to be in tune with the environment, however it is poorly built. If you are staying on the lower (first) floor, then you will hear all the noise and footsteps in the room upstairs (we stayed in room 331). Very irritating if you want a peaceful rest!  -The Nespresso machine was not working and had to be replaced.  -The Fridge did not work and requested to be replaced, but the 'replacement' seemed to be broken as well -Very poor room service, not fully cleaned (looked like it was rushed).  -The staff are not as friendly, and it appears you have to ""book"" them for their service or you end up walking around confused trying to find some answers. Customer service at the Golf course was amazing tho!   When we were checking out, we noticed our bill was MUCH larger than we had calculated and raised the concern, which they advised they ""made a mistake"". Again, very poor customer service!   The panorama restaurant is over glorified because of the view, the food is mediocre but definitely not worth the menu price (pay for the view).  Overall great place to play Golf, both Cabot Links and Cabot Cliff; however too overpriced for the room and service at the resort.",2,negative
534473806,data\ca\1841318\3367015\535807290.html,Cabot Links Resort,"My boyfriend and I are very avid golfers and have been trying to get out to Cabot for the last 2 years. We finally made it happen in early October and we were not disappointed!   The golf was absolutely stunning. The Links course was pure. The greens were rolling true and at a pretty good speed. You can see the ocean from almost every hole!! It was so beautiful, we often forgot we had to hit a golf shot at times! Hole 6 was one of my favourites on Links because of the boats in the harbour, that reminded us of the East coast culture.  Holes 14-16 were also spectacular with the ocean right there! A classic links experience with great flow to the holes, and amazing vistas.   We played Cliffs days 2 and 3... after playing Links we didn't think it could get any better, but WOW Cliffs took it to another level! Each hole had its own character. The par 3 6th is one of the best par 3's I've ever played, with the architecture cut out of the dunes. Holes 15-18 is the best stretch of holes we've ever played. Pictures and words do not do it justice. The staff had warned us about the greens being slow because they were only in their second season of maturation, however after playing a few holes we found the greens to be rolling very true and not as slow as we had anticipated.   The staff including the golf shop, shuttle drivers, starters and guest services were all very friendly and helpful. The Public House had a really cool vibe, with live music and what seemed like a mixture of resort guest and locals.   The accommodations were perfect for what we needed being that we were on a golf trip. The room was spacious and had an amazing view, the sunset from our location on the 2nd floor was beautiful. The bathroom was also spacious and clean, a great bathtub, just what you need after a long day on the golf course. The golf quotes on every door were a unique and light hearted touch.  We also visited downstreet coffee which was a modern coffee house owned by Cabot. They have awesome coffee and lots of choices for breakfast and lunch. It looked like they had flights of beer too!  When my boyfriend was making the accommodations booking he had mention in passing that it would be my birthday during our stay. When we arrived at the lodge there was a bottle of wine from the GM wishing me the happiest birthday, and every time we hopped on a shuttle or popped into buy a drink someone would wish me a happy birthday! Wow did they ever make me feel special!   Cabot is a must on the golfers Bucket List. It is an absolutely magical place. If you have been to Bandon you will enjoy the similarities and will love the unique differences that has made Cabot Cliffs the best in Canada.",5,positive
